Feature 1,Feature 2,Feature 3,Feature 4,Label
-10.68414743,-31.48110767,-89.65086746,116.1871245,1
-1.84266863,-14.06975181,-37.67089712,20.95716118,1
2.638738159,-0.255194494,-1.189493819,-11.4898746,0
-17.73701726,18.16946436,52.93752446,171.6933401,0
7.19049176,-2.132588354,-7.268565698,-74.35680309,0
0.147157421,0.2659926,-0.23341927,-3.621970558,0
-1.29370732,23.50518462,74.35463497,17.62048656,0
13.81066884,7.388001809,21.0623104,-146.2817944,1
6.295408783,1.07161285,2.473900275,-70.23667648,0
-15.86630884,1.307817069,3.191743435,144.9667649,1
-19.45620383,-11.5182708,-36.82866342,203.8984354,0
-3.798041509,-1.739235259,-9.392187087,36.30333283,0
-5.71725616,-0.193626113,-1.225972572,51.77900766,0
0.531559784,-4.074016063,-9.986475741,-4.187560782,0
15.33173027,8.711146529,25.7330937,-133.0046606,1
-32.57064952,1.95271E-12,-0.895897747,332.9663667,1
-14.71857395,3.542690185,10.40295237,142.4220102,1
-4.557016414,-12.84708367,-37.77233899,44.19318707,1
5.02195057,-17.04584135,-53.91676385,-47.46649759,1
3.624957968,-6.311770102,-23.66559188,-38.00999041,0
8.966217916,-3.18938219,-10.17697089,-70.47319492,0
1.516185587,-1.420616237,-5.053034227,-13.72950784,0
6.152973367,3.030589214,9.80518214,-59.87781859,0
-7.212643019,-20.38059198,-63.90913463,83.41857186,0
5.726529601,1.263424173,4.208621841,-68.62867788,0
-13.56310876,-5.968769833,-20.75579928,124.0103381,1
7.312435256,-1.293025253,-4.382142045,-74.55249325,0
15.63534829,-6.23331208,-20.03162797,-157.7411053,1
-25.01510142,4.068883928,11.23797405,239.2588132,0
29.62565212,0.888897454,1.252571865,-292.4080915,1
-22.75435436,9.191252485,25.52340409,227.3714124,0
-5.608219754,32.56143608,100.7097531,60.73754645,1
16.05586181,31.43810962,92.32021871,-155.0484908,1
-15.34827335,-18.26968837,-54.41893018,147.1008879,0
-4.379345846,-20.5172082,-66.77238711,51.15132331,0
-1.323711097,-3.409065381,-11.12035586,22.03013482,0
-5.279707438,-20.64892509,-65.12794898,55.308938,0
-21.08989018,7.37173611,19.77169197,232.9211339,0
1.8938E-14,-23.4952201,-66.8181524,5.10297312,0
-5.508007717,-10.59406991,-34.42719648,67.03813113,1
-12.11852952,10.06683693,29.75280129,111.5773284,1
-24.38241027,-21.92225819,-65.67706203,241.7092408,1
-21.05548294,-5.893247398,-18.63022551,229.992884,0
-4.096418402,4.971323576,11.24442983,43.8769768,0
-24.89423399,5.187396063,13.23629631,237.4884078,0
-13.30825334,3.965694684,11.40093721,141.9580737,1
8.294588335,14.08960335,42.5930898,-69.8929492,1
-30.16965356,17.99223161,49.30304694,292.4947142,1
-4.177977778,-2.122916628,-5.876557089,45.46725991,0
0.479039487,0.041205482,1.229275624,2.82004057,0
-0.632933753,-10.99711728,-38.26814052,12.18485503,1
-21.18533981,8.509903079,26.68548046,226.9048025,0
36.7036774,-6.036140047,-19.99974667,-350.7667913,1
-0.724913692,1.198720238,1.316064622,-3.749109811,0
30.21933341,19.44767248,57.42329298,-288.0833181,1
-33.15255317,8.224145245,25.10029616,324.2609752,1
-4.184308357,16.16792801,43.51560308,44.92074722,1
-1.799933177,4.496609768,14.66314096,28.8629027,0
7.970171397,-15.92851035,-50.06059423,-77.13127961,1
-4.646091948,0.116531413,-0.614388385,53.19548445,0
-11.63078812,20.8395468,61.99553259,128.6549933,0
-5.006294371,3.110704271,9.158850581,48.1899865,0
5.625961859,2.570319365,4.347379728,-67.72877052,0
-1.42644444,-4.986363368,-9.986581302,20.97883259,0
-0.886179832,7.765921373,16.27655652,17.99084136,0
18.75216784,21.7906975,66.9669311,-175.7802012,1
-5.69047681,-20.73738259,-64.86679703,59.17540063,0
-3.541864221,-20.19937239,-65.74528691,44.20217837,0
-22.4187748,-9.648063381,-31.68809081,214.0411159,0
0.577871395,-1.690170786,-4.217245723,-12.92605502,0
-23.37466042,3.57659119,9.339998837,239.7638477,0
-4.644334559,-23.09469442,-64.95367454,56.35467859,0
-17.59144205,15.53773648,47.5456065,184.162269,0
28.33791579,5.877270937,16.33684821,-285.3065095,1
-14.24722173,4.872594436,15.46048953,138.7986645,1
12.66921497,11.44081284,32.28675913,-117.2354737,1
4.859631877,-6.674901544,-24.72000481,-39.67569095,0
-1.326210429,4.068539036,16.67494473,18.66089213,0
-10.02933209,-9.128105657,-29.4690143,100.83683,1
-18.43287644,-11.61062096,-35.15658827,204.761617,0
-2.562531491,4.247850114,11.27095967,43.30500898,0
-23.49205821,3.152519297,8.948721863,240.5126219,0
-20.00607902,16.0865459,45.94828583,191.0232862,0
8.430258331,0.31476907,-0.396197092,-72.50100039,0
0.599577919,27.71607574,84.37413286,-0.76428857,1
-13.44075164,20.74618176,60.21959763,139.1953537,0
-4.494505501,33.13246211,101.0034766,49.60404427,1
-20.15226132,14.32547568,41.34982424,202.9548524,0
-4.518740393,2.836946493,11.10343693,42.98664915,0
1.425455589,-0.288342177,-0.200094322,-6.076593245,0
-14.68482161,29.15160391,89.43501959,158.6612261,1
1.917055739,-1.140515997,-8.304094901,-6.450333691,0
0.725397251,-2.852957095,-7.600903822,-7.837787302,0
-22.32754842,11.19595098,33.79425977,217.9285566,0
0.850323053,-3.222671911,-7.338515442,-7.370373546,0
-20.08812174,14.04447883,43.36768954,195.7753021,0
-9.237756977,-10.13862972,-29.86667644,95.55501473,1
-13.76528008,19.74243565,61.59853318,135.3241405,0
-23.54231977,-0.550643703,-3.193120502,241.1300282,0
-17.18599727,16.22215101,47.84745766,188.182095,0
-12.53124349,-20.00124018,-57.20579989,127.8811178,0
-0.490141151,0.818530932,-0.378337116,-6.147205657,0
0.430407133,7.677283716,17.94007829,1.596987659,0
15.83512261,-1.832245042,-7.164494015,-165.6388764,1
-22.22019513,-4.380274052,-14.40460169,233.0168665,0
-9.573306284,23.69882104,67.85874416,98.87047658,0
30.33732233,16.59478894,49.47079506,-305.0726502,1
14.90178408,-27.21050424,-79.69573289,-152.4465114,1
-14.81985017,19.38590205,54.19021099,165.6558799,0
-6.828521458,-19.61810223,-64.70755765,68.28570773,0
-23.66877293,-2.985937045,-9.122853359,236.4580285,0
-20.42361841,-26.20519774,-76.20947744,204.7507962,1
-18.4532629,12.98283944,39.64244166,203.7278435,0
-7.859900689,23.28460953,68.73814186,86.37913962,0
5.792077355,1.874406432,6.432679314,-66.14520408,0
0.117075871,-1.748027778,-11.23147314,2.459330311,0
-4.831283751,-22.88836264,-65.70762326,50.0517992,0
32.41786112,14.60811751,40.21189383,-322.1862833,1
-20.56834449,-6.990784817,-22.17298384,226.9201383,0
0.513682235,0.074727336,0.753227198,4.472186494,0
-8.505047083,11.86210635,33.10312071,102.9797907,1
-3.7438448,-21.60827493,-65.75744549,40.5899018,0
2.193074103,35.9649369,102.6173076,-17.52690208,1
-5.838202221,1.393288994,2.567476771,52.1611364,0
15.91002948,-6.34472833,-18.2126341,-160.3765492,1
-0.944890421,4.942453784,18.15339213,14.05496509,0
-5.177902354,-21.64999224,-65.04066595,58.01684769,0
19.75857227,28.35154814,84.08216753,-202.21568,1
-22.26744614,-2.71226014,-7.933050657,237.4574955,0
17.62534877,-4.378432441,-15.36805407,-162.9355888,1
-32.41937118,-6.631947623,-21.00618868,324.7846953,1
-23.5897488,-4.253105999,-14.4939343,235.0543559,0
1.317485977,17.48355652,46.74441521,-8.274774444,1
-16.83722365,16.72154933,51.93108384,173.1339479,0
2.373345234,-30.26442496,-94.13827662,-18.78418883,1
-2.134379021,-21.63967514,-67.23633676,24.54527648,0
14.13307507,8.859917741,26.87509352,-130.7466663,1
-10.70965456,8.667505844,23.40214536,123.8216842,1
4.58753421,-28.83975439,-93.45003729,-39.5787888,1
1.415102738,-18.2299136,-56.33671627,-8.905977392,1
-6.510794466,0.631480773,1.409751536,52.26355753,0
-4.289295244,-11.48046998,-36.05680577,49.45231958,1
-29.53397535,-8.405396806,-27.32257051,318.1951041,1
-0.341136172,-23.63441251,-67.49084627,8.059332508,0
-3.025502668,25.45810814,74.49350874,33.02883661,0
0.09785045,1.693461305,-1.061204046,4.262024358,0
-31.58821868,2.38768889,5.447786076,332.4090853,1
-10.0690416,9.263417547,25.87278953,120.5699177,1
2.170190096,6.446623005,17.41689604,-23.18277152,0
0.743525735,-2.229721629,-10.30028658,-1.238002729,0
-21.39484421,13.68857827,36.91473938,210.4660214,0
19.2566166,-22.7969926,-70.3946027,-193.5536901,1
23.3173081,28.67247981,80.74712562,-218.2174871,1
-11.40582756,7.874558831,21.2336975,130.0151163,1
-16.97148246,28.3855614,85.81321144,184.1514158,1
-17.57214371,16.05431051,47.94707678,184.770769,0
-5.006033561,-0.382932513,-2.603104952,51.09711034,0
11.94535349,11.84011146,35.51838635,-106.8962034,1
-2.655013152,-12.79078877,-37.35510893,36.6168054,1
-19.40107428,15.27683358,44.82120749,194.0885862,0
6.724949897,13.28768708,42.64259853,-66.30863448,1
-14.37347004,32.07669573,91.36964168,147.0668693,1
-21.25697865,-8.219709542,-24.18742759,223.5871696,0
1.582679404,0.071209634,-0.568435434,-10.68661684,0
-10.97201015,20.98475255,65.83509995,115.2243225,0
1.977058711,5.507421229,18.70920164,-17.94978124,0
-19.73008017,16.34380812,46.67746453,189.7610389,0
0.494044028,6.840925743,18.59852744,0.557359391,0
-15.32500852,-15.74218992,-48.53081624,169.7299105,0
14.63194066,-35.86827013,-104.0176955,-142.8036006,1
5.846940059,2.334020028,8.319486009,-63.09754724,0
15.26621591,-11.86263124,-34.32700566,-133.9685219,1
36.7415798,0.320802347,-0.430559113,-353.7889814,1
-13.53266495,-4.875654133,-16.89487784,131.206813,1
8.116357739,34.59534162,99.31465576,-77.21504712,1
2.475394952,0.410225755,0.693795308,-4.756257923,0
1.179255606,-30.4757535,-93.69825723,-5.739059127,1
-1.161666725,-10.6605499,-39.23044003,18.56721036,1
-6.98620853,-21.13543411,-64.61728176,71.87392597,0
-10.5829695,-19.1410279,-59.04509109,118.2558391,0
-2.217289121,-22.49125859,-67.19876307,27.04080692,0
-22.55729045,-6.83533618,-20.1082265,227.4892836,0
-6.300325689,-22.97102568,-64.92475144,66.26826322,0
18.20693906,-0.352860994,-2.505044955,-167.0116666,1
1.975202812,-1.906483914,-9.144547334,-5.56970078,0
-24.51185022,-1.54845231,-5.244397772,239.8748545,0
-23.6531662,-20.89454975,-63.44010143,248.5866779,1
-11.9370065,22.96835147,62.15025024,127.2736617,0
7.337021284,-2.953661454,-11.90037053,-70.37259673,0
-20.63278917,-12.45397671,-34.8228904,204.0846799,0
1.78028496,7.279364935,18.1855119,-12.89567225,0
-3.091767933,5.407126599,15.41203845,29.59740723,0
15.39604517,2.675856505,6.649824173,-162.7695892,1
-22.37550696,12.35958346,34.21665396,215.1971171,0
-4.206125293,13.24523642,42.64155921,44.68953481,1
-8.625097544,23.05895364,68.39354695,90.21077619,0
32.00536595,11.48560737,34.42336226,-330.3380563,1
0.59938828,-4.197957414,-9.129901829,-4.726465982,0
29.14656999,18.49806604,58.21825911,-291.1871935,1
12.48268788,27.35217592,76.30113541,-115.2863281,1
-21.13501315,9.687937802,30.68278222,220.7185117,0
15.30814154,5.726035369,16.41402987,-152.5720669,1
10.29515556,-14.3251592,-46.27026745,-93.5369725,1
6.16114857,3.996975109,12.41485098,-51.85567257,0
-15.02440223,-19.14900743,-53.51712424,147.3526294,0
-16.04740214,17.96826149,56.49338359,159.0144734,0
23.56522302,-19.74218478,-60.30508562,-225.5868127,1
-13.58327615,20.91446006,57.6053975,149.5326666,0
-28.54612359,-11.94665294,-38.28829359,305.9082885,1
12.12333351,-14.00019043,-39.10048388,-120.5141136,1
10.12423754,-13.66376461,-43.79817924,-101.6927881,1
-7.353667934,12.67226209,38.45691975,80.64609628,1
-8.663917234,-7.935795018,-28.3976376,101.466268,1
-24.39315336,-5.625496802,-18.56316779,230.3441517,0
-10.81686776,-21.83170281,-61.8243475,104.0927137,0
16.21822154,-2.035523215,-8.055075362,-166.75515,1
-22.40515092,-4.15487605,-14.19483885,233.8174453,0
2.118646431,0.246945973,-0.815246276,-8.899863034,0
2.726327936,-1.949179601,-7.104547782,-9.890416524,0
-22.1388375,-23.31875656,-73.5481523,216.4781728,1
-31.40498309,6.652470655,17.18058552,328.7188333,1
1.588361668,-0.253610664,0.060712091,-2.316660291,0
-5.155918052,14.01114667,43.16477138,53.75468262,1
1.153007103,30.01424106,82.91857621,-6.633666548,1
-19.91561551,-11.6817249,-33.83999288,206.8455544,0
-1.320255128,25.44486275,74.66100387,17.09691641,0
-0.43388285,0.015435157,0.084899929,-9.336471261,0
-5.030191688,-1.057696924,-5.056403287,47.07589858,0
-15.50504388,-17.44758553,-49.47589942,163.5319142,0
-10.62545554,21.21995741,66.37924761,108.3309143,0
-7.829863935,-20.01561356,-63.44758202,83.11550833,0
-2.23727874,-20.94349915,-67.04921348,28.72476789,0
35.3206328,5.975598544,17.48862837,-348.3406283,1
-10.44617347,22.31393722,65.83608791,108.2213558,0
-1.165741279,-2.289766286,-10.78688216,17.56971248,0
-4.268047114,22.89818281,73.6436879,48.65447406,0
0.464721092,-0.727106815,-8.541631259,-8.457313907,0
-21.02058682,-25.57529491,-75.23322542,207.8787894,1
25.21732011,13.54220322,40.90265223,-250.1710168,1
-23.29519322,-0.751813911,-3.911255604,239.3540978,0
-17.49332293,15.09171331,48.0966671,185.8894759,0
-1.993225723,4.10933171,15.35716779,32.32583795,0
-19.27523486,17.27563449,47.5209839,186.9375127,0
11.68742628,10.93284469,28.92156186,-125.5641613,1
-1.76536562,-21.0277877,-66.10612853,22.38251701,0
30.47504637,15.51397519,46.04581876,-315.652224,1
-12.40491135,-28.37348217,-87.74654291,127.6847795,1
1.438811822,-2.746221839,-5.575791934,-11.29844731,0
-2.85398452,-2.323328867,-7.352678689,43.06406358,0
10.58119364,11.75538716,34.15620151,-105.9159019,1
35.70535331,-3.836476246,-12.12672241,-354.7809667,1
-15.67751209,-26.74277984,-85.41289733,156.8129436,1
0.122058405,-0.213024348,0.194248036,0.528241796,0
-4.718300678,3.7004948,10.35118012,44.8054084,0
13.4822443,9.984511057,24.87019661,-134.5589371,1
-17.27205365,29.35583291,87.08026885,177.3075257,1
0.443187271,17.34734202,45.84019447,-0.258396695,1
-5.998173693,0.611042885,0.649622086,53.2712071,0
2.433260624,-0.176390427,-0.207320693,-6.966841656,0
-9.306226609,10.2415355,32.61078599,102.9046346,1
-17.14214498,15.79848941,47.73300456,185.7049165,0
18.0115234,-24.9319662,-75.98016684,-172.5138993,1
22.18826481,17.73650632,50.09950973,-228.5679455,1
-10.44099482,-19.17975524,-60.12667203,116.8908728,0
-28.21352779,-17.13311835,-49.95682636,283.4965861,1
29.75184932,18.20414777,56.14305839,-296.4458619,1
-2.210686454,3.8162451,14.07251159,30.28910162,0
0.860894868,-0.41291828,-1.392694593,-13.45385632,0
16.14606349,-0.268828851,-2.305923148,-166.8707995,1
-18.72224205,-23.95953049,-75.52712566,203.4883083,1
-5.492405437,-11.90025812,-36.00192143,59.60448426,1
-0.288744502,0.471686644,1.234467861,-0.740687929,0
-5.008718455,23.06365982,72.2382609,56.03320539,0
-4.249403614,-13.25021105,-36.27826697,45.15625471,1
-12.17196034,-2.062093444,-6.342163201,142.5972489,1
37.43920294,1.170981166,2.04063039,-354.8515526,1
-6.734737729,24.30825725,69.6932902,75.27225485,0
-22.53616695,9.630282635,29.28267541,222.479142,0
0.762610328,-4.217085311,-9.350088998,-1.772587946,0
-19.31232798,-13.78163451,-41.54180418,193.4153065,0
31.4642888,-2.74882773,-7.953431764,-291.5830593,1
-20.1337896,-8.893279565,-26.20941629,219.6028912,0
-13.95320648,-18.50389653,-57.14700749,133.6720365,0
-22.90719137,-3.819918018,-13.0764189,235.9903422,0
-5.930194072,-22.5407924,-66.64491643,59.26475086,0
1.020392456,14.76760202,44.96124571,-3.884254712,1
-1.007380986,-22.64598768,-66.52357534,16.13384737,0
4.811734273,-8.584427948,-24.95766539,-39.37782797,0
17.12017881,-2.442200594,-8.573782349,-165.1700582,1
2.2632474,-0.176174091,-5.639832077,-12.35631886,0
-21.25947036,-10.21983893,-30.22988111,214.2227824,0
6.871750098,1.042070195,2.567428713,-70.85551235,0
-30.89126762,-7.022322093,-20.55039426,323.3849267,1
16.8236361,31.2501871,90.42206409,-167.4366575,1
-21.63522886,24.28229584,75.71631856,222.2111747,1
4.980022724,-35.51759027,-113.1830085,-42.85323627,1
0.362122647,-0.517281313,-2.313899508,-12.27603713,0
10.02745782,11.43194945,34.56844583,-104.00813,1
-5.045282011,31.92825373,99.77005989,54.5003654,1
8.32856177,27.04947204,80.75703578,-76.43649902,1
-4.188568756,24.30185439,72.40875184,46.86198861,0
12.27983385,-12.97727477,-39.21708976,-123.3166331,1
-23.57262789,-0.536468194,-3.039867489,240.1948119,0
-4.250635331,13.80019467,41.40425375,53.51961008,1
-9.092882354,24.29339265,67.8774372,103.9759579,0
-22.36364007,-6.972208345,-22.40709658,225.1003577,0
3.092364513,-0.213587286,-1.732392139,-12.0918842,0
-14.31785084,19.22772128,59.16542507,149.9591346,0
-4.737911887,0.302191346,-0.42592489,53.71623314,0
-3.676947494,-1.198096019,-4.35106366,48.85682415,0
-4.976594422,-1.206436571,-4.685105677,48.81700223,0
2.425073445,1.243988382,0.047643046,-3.918384899,0
-15.44765229,-17.18633813,-52.97800467,148.5707013,0
-1.407345671,6.38487823,16.00960508,21.82756761,0
-17.40111199,17.24864434,53.48856446,167.984191,0
35.19982344,-5.48378825,-16.33163717,-351.6705069,1
3.415844042,7.387774398,15.91460283,-32.67124517,0
-13.39626118,18.94618999,59.18679489,146.228329,0
-10.89238033,-7.936066728,-27.9267918,101.9739204,1
-23.76874323,-5.411939527,-16.28626336,232.2250334,0
0.566715345,6.723469784,17.99999547,-1.298210394,0
-13.68675043,20.65566033,57.70185313,153.2456122,0
31.47672223,-3.93110639,-11.99843489,-289.8963869,1
1.044029402,6.40421421,18.40618113,-5.279992693,0
-0.202111673,4.75547469,17.11926307,7.524044897,0
24.36673952,25.82560171,72.41029086,-247.66811,1
-1.737546865,14.80710492,45.72403078,22.34735261,1
7.844725555,13.64454755,39.42195335,-81.46448541,1
-4.327599541,1.483941503,5.199707971,53.06065998,0
31.14647733,13.76365034,41.57176536,-322.4456042,1
-2.186734142,-2.36381742,-7.464152949,42.16525463,0
26.8353618,-24.13590019,-72.93672659,-270.8831827,1
0.716615142,2.184031138,-0.374704483,3.533990418,0
1.184029145,0.334694525,1.388811527,-2.667741235,0
-8.269348955,13.02087769,37.65209677,86.98384307,1
-0.050921765,-1.754046202,-0.15286552,5.174688275,0
-20.82591219,11.73497037,32.80934203,217.4273832,0
28.22475958,21.31720325,62.36197396,-277.5283199,1
5.384424401,3.597255667,9.399020718,-57.39184262,0
-13.27919923,7.826684711,21.05352547,128.9683787,1
2.412088612,-1.787154051,-4.020122799,-13.14427384,0
2.369195217,16.94971596,45.39070268,-20.56123752,1
-3.826891922,-0.55342162,-1.74160301,51.78367252,0
-13.86521923,7.621347408,19.69787713,131.9463664,1
-0.25986502,0.901402978,0.292238125,-3.657320557,0
-15.91018928,18.17858039,55.19677798,164.4381455,0
-5.498128889,25.84645113,71.05763737,63.88566575,0
9.194730678,-15.33898486,-48.92185945,-80.13544196,1
-4.196492407,25.18444959,73.35781373,44.8028973,0
-15.34213986,18.65015267,57.31804502,155.6089173,0
-1.286399982,23.23243861,75.09284425,16.99646184,0
-0.755597205,1.677920687,0.483027994,-0.860187679,0
31.50570287,20.12951702,55.90073044,-293.8767829,1
1.655252327,16.76071462,46.44528939,-12.59179612,1
-4.681457293,3.280104194,8.286801426,48.31725746,0
-15.00959825,-16.95320081,-49.11985757,166.2066375,0
15.7227034,8.036351858,25.58616439,-134.8351595,1
-22.39679728,2.99025823,9.272311506,239.7641216,0
-1.262138801,-4.275534643,-9.731689115,28.93662267,0
6.286824773,-5.687838931,-21.91858118,-48.63788604,0
-7.206328105,-10.34024864,-30.80712514,88.87700152,1
-0.325762442,-20.66342007,-67.88112946,8.496887556,0
2.297916164,-18.88487721,-57.34602995,-16.48831161,1
-14.66258283,-2.897648508,-11.14466706,139.0308869,1
-10.93622041,21.10056991,65.01366902,118.5869725,0
-7.98647618,-20.88062972,-62.64619779,88.8775691,0
-19.15209078,14.45973282,41.49979042,200.5959068,0
-14.22327707,6.074199426,19.6945057,133.5525839,1
-0.445964027,-0.273641076,-0.379444736,2.951815722,0
-13.48648497,20.33576476,60.28682451,137.8205271,0
-18.46873029,-12.15517094,-35.58919106,201.9364213,0
3.100026364,5.95828664,16.06332274,-29.08570318,0
-24.06097223,-2.62818364,-9.05067125,237.8167873,0
-31.3566894,-4.168407353,-13.35425949,329.3742719,1
-23.89937378,-1.494630479,-5.103609283,238.6621846,0
-0.065374338,2.041294149,0.695363986,4.468753794,0
-12.39751905,20.40395358,62.95086026,130.5071743,0
-23.87996401,-6.543947261,-21.41303571,226.782315,0
-3.253193253,23.0461587,72.58877164,40.18414777,0
-7.768252494,-20.87318156,-64.80073948,82.80174858,0
0.774149959,-4.7664927,-9.685672465,0.090918155,0
-4.859138784,3.037659581,6.849430548,48.42950854,0
-13.00653313,19.96872969,61.03119072,140.862721,0
22.11175596,-29.32327657,-89.20444713,-214.8156934,1
-22.60378922,-22.14872475,-71.14903936,223.6854482,1
-22.52949364,-6.709667248,-21.67443157,228.0930208,0
-1.846279868,5.535548164,16.77338591,20.15740731,0
-32.24860132,-0.351861472,-1.22611272,332.4054478,1
-15.07043084,17.87924413,55.16745007,158.7452628,0
-3.791237639,-20.31851178,-66.32616873,45.65086775,0
3.349079417,-38.50912824,-112.9994788,-30.01074139,1
-7.24111526,-10.54627106,-34.51917916,68.50122325,1
-3.324313043,-2.712363075,-6.186662183,42.7314082,0
16.26600696,2.962693858,9.018766793,-161.4829265,1
-21.15129402,10.57805766,31.65631104,218.0075737,0
-30.78817821,-2.979182569,-9.87536435,330.2854147,1
-7.805196676,-19.91278206,-63.46608098,87.22742828,0
-17.68900704,-15.02497634,-46.54965455,174.7361681,0
-3.107347637,3.163511254,7.056124276,50.21296268,0
-19.05793201,15.0196556,43.00081807,200.4062383,0
35.48167757,-7.609339721,-23.31205818,-348.073081,1
2.032754416,-2.288191377,-4.529996366,-11.98725347,0
5.77971313,13.26911223,44.2046736,-53.82773848,1
5.648375533,13.63829056,43.59710609,-53.89937145,1
5.361897271,-35.32267538,-112.7767307,-50.65614419,1
1.604624681,-10.01219955,-27.52829794,-10.52212452,0
0.352713137,-8.085332893,-29.05341879,1.76274931,0
-31.89666693,8.814249727,27.45030699,322.3825491,1
0.483749027,-2.769272104,-8.918479503,-0.973269322,0
2.019813938,0.695836114,0.515820955,-7.050125016,0
31.62997817,0.548420488,1.523656295,-292.3387492,1
-13.18023401,-6.138348075,-20.27124686,125.1102486,1
28.53427833,-10.40573511,-33.41375191,-277.4357059,1
-18.55495234,14.76168312,45.94687541,191.1910972,0
-21.45379245,5.493956361,16.06764082,235.3697675,0
-23.75945107,-1.061646122,-4.007258345,239.5778999,0
-11.02213084,-5.692651954,-20.02142853,126.5404897,1
15.29462118,-3.175490356,-9.194533159,-165.7484693,1
33.49544805,16.52635483,45.70385701,-313.0794721,1
32.35464468,-16.21234693,-49.15778297,-322.6048347,1
-1.857908439,-2.531994159,-9.076869147,32.27199945,0
3.906520874,-7.174120788,-26.27199788,-29.2539971,0
-29.34290534,-15.03754136,-43.18834298,296.3003445,1
6.625438186,-6.227307531,-17.11833013,-59.82767054,0
28.48153022,-10.31905554,-29.7755551,-277.9797854,1
-15.80505482,-18.00176462,-53.15389558,152.1165185,0
-7.936571659,-9.618241986,-32.1700239,80.61899537,1
-23.06710221,-1.709603101,-6.54786449,238.5655846,0
-23.58465752,1.138254846,1.9840968,240.4002431,0
-5.970872907,2.035269943,4.84777575,52.37283632,0
-10.83674135,-8.056728561,-23.04840999,117.6839948,1
-16.53342411,-13.93786697,-44.4524853,180.2417422,0
-11.50465238,6.626821812,19.78500353,132.9902278,1
16.24276357,5.814212473,16.86670337,-152.1641589,1
-22.906266,3.691555299,9.640365704,239.1011156,0
-17.896896,14.63885014,43.21882735,198.3783954,0
-20.69122674,-11.17623382,-35.52858501,203.6282545,0
0.549652669,-4.073958578,-9.918859911,-3.766229372,0
0.477175255,-0.040219665,-0.39738083,4.237558372,0
1.564574209,0.290626125,-0.154730531,-6.962559956,0
-11.51638961,-7.039130819,-21.69096483,119.0174315,1
22.67376534,15.56515828,47.73156727,-235.6828366,1
0.149020522,-4.250943345,-10.88980344,2.65501023,0
-4.614609128,25.39964426,72.99338661,53.04882973,0
12.8350317,-28.6280843,-85.0903035,-119.7127174,1
-24.46810386,1.976388056,5.827805465,239.8866508,0
14.62639363,-33.77736469,-102.5272099,-144.3950797,1
12.84218392,-10.185941,-34.34014657,-132.6903533,1
-18.03932382,-15.25072751,-45.29424973,177.6671538,0
-0.614246063,15.85163423,46.35974406,11.90521814,1
-5.303982972,3.296073348,8.431867336,48.5796648,0
-1.346467317,-4.678718092,-10.24655796,15.95120222,0
-1.77459624,-22.772132,-67.7579836,22.99848266,0
9.606380408,-0.812875615,-2.168397222,-73.18035725,0
-6.250632757,-0.977347629,-4.858362209,48.06797421,0
-24.71029966,4.35556818,11.30723614,238.1573402,0
25.14884108,15.64528575,46.45712025,-238.8732049,1
-19.12973995,-12.05997036,-39.54699892,198.375342,0
3.801709497,-9.224014003,-25.01363448,-30.40085274,0
-7.043689812,34.76337196,99.04443933,76.15605597,1
-33.08841627,-6.338518761,-20.28257748,325.3641126,1
28.19034603,0.680010576,1.427920857,-291.4778165,1
-13.64185589,-17.5245501,-56.80514905,136.3695062,0
4.461733087,4.829725402,13.06747619,-48.29932922,0
-10.12553581,24.19657326,67.23137857,108.4095468,0
-1.886925451,-20.56400065,-66.31740212,22.20710514,0
1.022572257,-1.361645991,-7.103388481,-8.031657619,0
-33.32846176,-5.774279948,-18.02016874,325.5729685,1
1.664518953,-1.215699187,-6.984115682,-8.46237322,0
-17.25971483,28.20086065,85.42246448,184.5181239,1
-10.25805866,22.17863949,66.0465154,109.1085769,0
6.54666871,1.624219004,5.423083207,-68.14244428,0
-7.6145046,-9.740018082,-33.02890985,81.70671217,1
-17.65450059,16.67597687,48.25332873,184.4818951,0
-0.475419722,25.37352707,74.8660797,9.518627295,0
-18.61835717,-25.50580518,-76.89634085,194.611834,1
34.2950405,8.042098017,23.22123538,-343.5643296,1
-2.142874567,3.937955203,15.71903985,28.10792092,0
-10.97696867,20.48351537,64.14741608,120.0769321,0
16.58270096,-8.043242977,-27.35764943,-147.4656768,1
21.17493486,20.23190599,56.85295083,-212.1490852,1
-1.987694918,14.52593825,45.41762445,26.21808926,1
1.410175244,-37.76108323,-114.1814859,-10.42886774,1
-19.9607753,-8.943547613,-28.76556416,216.3762681,0
-4.446298808,2.716717958,9.287313131,46.67185294,0
0.837794683,-0.10920487,-1.152024723,-10.33266283,0
-25.33306741,1.071664508,2.562469889,240.3722692,0
8.257584032,29.03240346,80.00551173,-79.64554633,1
-8.20043991,12.58489601,35.37353874,95.98514411,1
0.402255887,-1.458332173,-9.082892744,-6.624460679,0
-15.78766719,-15.78684313,-51.44608143,157.5861169,0
1.053974185,-0.231700164,-0.131242597,-2.101588866,0
-1.106296047,-4.759408703,-10.59909794,15.02422061,0
-21.2832805,12.83785581,34.57721951,213.6864327,0
-19.62379382,-8.237054654,-28.27198717,219.560447,0
0.260751448,6.699521915,18.93507416,1.832654191,0
0.815091875,-17.10782364,-56.66917176,-2.555626024,1
-24.04497965,3.301573955,10.39618495,238.5247434,0
-24.89842634,3.81087069,10.71225347,238.5515677,0
0.663901775,-1.208694069,-2.747833316,-13.94749697,0
